id,label,tweet
6109,0,": Thanks God for blessing me more than I deserve	1
285328585714176000	RT : Thanks God for blessing me more than I deserve	1
285328585923911680	Jk guys I'm fine	1
285328590218883074	I'm so good	1
285328594383814656	RT : Thanks God for blessing me more than I deserve	1
285328594392186880	RT : Thanks God for blessing me more than I deserve	1
285328598624264193	RT : Thanks God for blessing me more than I deserve	1
285328602151669761	RT : Thanks God for blessing me more than I deserve	1
285328615376306176	RT : Thanks God for blessing me more than I deserve	1
285328631947984897	RT : Thanks God for blessing me more than I deserve	1
285328636213592064	I am ze best	1
285328648842641409	RT : Thanks God for blessing me more than I deserve	1
285328657420017664	RT : I have the worst trust issues	0
285328661543014400	RT : Thanks God for blessing me more than I deserve	1
285328661614297088	RT : I have the worst trust issues	0
285328669692538880	RT : Thanks God for blessing me more than I deserve	1
285328682518708224	RT : Thanks God for blessing me more than I deserve	1
285328690722783232	RT : Thanks God for blessing me more than I deserve	1
285328690773110784	I'm feelin good	1
285328690974445568	RT : Thanks God for blessing me more than I deserve	1
285328699258204160	RT : Thanks God for blessing me more than I deserve	1
285328707730669568	RT : Thanks God for blessing me more than I deserve	1
285328711706894337	RT : Thanks God for blessing me more than I deserve	1
285328715821490176	RT : Thanks God for blessing me more than I deserve	1
285328724252037121	RT : Thanks God for blessing me more than I deserve	1
285328728425373696	RT : Thanks God for blessing me more than I deserve	1
285328741008281600	RT : Thanks God for blessing me more than I deserve	1
285328745504579586	RT : Thanks God for blessing me more than I deserve	1
285328749480771585	RT : Thanks God for blessing me more than I deserve	1
285328753725415425	Thanks God for blessing me more than I deserve	1
285328761988198400	RT : Thanks God for blessing me more than I deserve	1
285328766073442304	RT : Thanks God for blessing me more than I deserve	1
285328766186713088	RT : Thanks God for blessing me more than I deserve	1
285328779000287232	RT : Thanks God for blessing me more than I deserve	1
285328791407038465	I love myself I can say thatüòù love is a strong word for me and him	1
285328800093466625	RT : Thanks God for blessing me more than I deserve	1
285328808423342080	: Thanks God for blessing me more than I deserve"
6110,0,RT : Thanks God for blessing me more than I deserve
6111,0,RT : Thanks God for blessing me more than I deserve
6112,1,sad. depressed. crying. cutting. help me
6113,0,": Thanks God for blessing me more than I deserve	1
285328858587230209	RT : Thanks God for blessing me more than I deserve	1
285328862794113024	RT : Thanks God for blessing me more than I deserve	1
285328883639808001	RT : Thanks God for blessing me more than I deserve	1
285328883828547585	RT : Thanks God for blessing me more than I deserve	1
285328888157044736	RT : Thanks God for blessing me more than I deserve	1
285328896155607041	RT : Thanks God for blessing me more than I deserve	1
285328896172363777	: Thanks God for blessing me more than I deserve"
6114,1,lulz jk! I'm ugly
6115,0,RT : Thanks God for blessing me more than I deserve
6116,0,Thanks God for blessing me more than I deserve
6117,1,RT @reIatable: I just want to be as happy as I use to be
6118,0,yeahh! i'm a good girl. haha :P
6119,0,‚Äú: Thanks God for blessing me more than I deserve
6120,0,RT : Thanks God for blessing me more than I deserve
6121,0,RT : Thanks God for blessing me more than I deserve
6122,0,RT : Thanks God for blessing me more than I deserve
6123,0,RT : Thanks God for blessing me more than I deserve
6124,0,":)"": Thanks God for blessing me more than I deserve"
6125,0,RT : Thanks God for blessing me more than I deserve
6126,0,RT : Thanks God for blessing me more than I deserve
6127,0,RT : Thanks God for blessing me more than I deserve
6128,0,RT : Thanks God for blessing me more than I deserve
6129,0,RT : Thanks God for blessing me more than I deserve
6130,0,RT : Thanks God for blessing me more than I deserve
6131,0,RT : Thanks God for blessing me more than I deserve
6132,0,RT : I feel good
6133,0,"RT "": Thanks God for blessing me more than I deserve"
6134,0,RT : Thanks God for blessing me more than I deserve
6135,0,RT : Thanks God for blessing me more than I deserve
6136,0,RT : Thanks God for blessing me more than I deserve
6137,0,RT : I'm so blessed to have her
6138,0,"RT @titaft10: I am not lucky, I am blessed"
6139,0,RT : Thanks God for blessing me more than I deserve
6140,0,RT : Thanks God for blessing me more than I deserve
6141,0,RT : Thanks God for blessing me more than I deserve
6142,0,RT : Thanks God for blessing me more than I deserve
6143,0,RT : Thanks God for blessing me more than I deserve
6144,0,RT : Thanks God for blessing me more than I deserve
6145,0,RT : Thanks God for blessing me more than I deserve
6146,0,I'm a good friend
6147,0,RT : Thanks God for blessing me more than I deserve
6148,1,RT @reIatable: I just want to be as happy as I use to be
6149,0,RT : Thanks God for blessing me more than I deserve
6150,0,RT : Thanks God for blessing me more than I deserve
6151,0,RT : Thanks God for blessing me more than I deserve
6152,0,RT : Thanks God for blessing me more than I deserve
6153,0,RT : Thanks God for blessing me more than I deserve
6154,0,I'm very very proud
6155,0,RT : Thanks God for blessing me more than I deserve
6156,0,RT : Thanks God for blessing me more than I deserve
6157,0,RT : Thanks God for blessing me more than I deserve
6158,0,Yazmine I'm fine
6159,0,RT : Thanks God for blessing me more than I deserve
6160,0,RT : Thanks God for blessing me more than I deserve
6161,0,RT : Thanks God for blessing me more than I deserve
6162,0,Thanks God for blessing me more than I deserve
6163,0,": Thanks God for blessing me more than I deserve	1
285329470758473728	RT : Thanks God for blessing me more than I deserve	1
285329479268700160	RT : Thanks God for blessing me more than I deserve	1
285329483312025600	I feel so good	1
285329496427601920	RT : Thanks God for blessing me more than I deserve	1
285329500307329024	RT : Thanks God for blessing me more than I deserve	1
285329508876316672	RT : Thanks God for blessing me more than I deserve	1
285329571665047552	RT @reIatable: I just want to be as happy as I use to be	0
285329584336039936	My life is simply complete	1
285329584382148608	Fuck my life	0
285329592712048641	RT : Thanks God for blessing me more than I deserve	1
285329617290674176	i'm so happy shalalala	1
285329626023202817	And I already dont feel good	0
285329634520870913	RT@damnitstrue: Thanks God for blessing me more than I deserve	1
285329676707168256	RT : I'm a good girl with bad habits	1
285329676736536577	RT : I'm one blessed person	1
285329701797507072	Fuck. I just want to be happy again	0
285329726850076672	I'm not happy	0
285329743514071040	RT : Thanks God for blessing me more than I deserve	1
285329752036888576	RT : Thanks God for blessing me more than I deserve	1
285329789747863552	RT : Thanks God for blessing me more than I deserve	1
285329815014354944	RT : Thanks God for blessing me more than I deserve	1
285329823151292416	RT : Thanks God for blessing me more than I deserve	1
285329830973685760	RT : Thanks God for blessing me more than I deserve	1
285329844101853185	RT : Thanks God for blessing me more than I deserve	1
285329848526848000	I am such a good daughter	1
285329860988125184	the more I feel like I like myself	1
285329873470386176	RT : Thanks God for blessing me more than I deserve	1
285329898871091200	RT""""@damnitstrue: Thanks Allah for blessing me more than I deserve"""
6164,1,I think everyone will understand if I will commit suicide. Considering all the things
6165,0,RT : Thanks God for blessing me more than I deserve
6166,0,Thanks God for blessing me more than I deserve
6167,1,someone dm me I'm dying of boredom
6168,0,RT : Thanks God for blessing me more than I deserve
6169,0,RT : Thanks God for blessing me more than I deserve
6170,0,RT : Thanks God for blessing me more than I deserve
6171,0,RT : Thanks God for blessing me more than I deserve
6172,0,": Thanks God for blessing me more than I deserve	1
285330137472434176	My life's useless	0
285330205193670658	RT : Thanks God for blessing me more than I deserve	1
285330225879982080	I caaaan't I'm n love	1
285330246679556096	My life is so cool lmao no worries	1
285330255282065409	Thanks God for blessing me more than I deserve	1
285330255370129408	RT""""@damnitstrue: Thanks Allah for blessing me more than I deserve"""
6173,0,RT : Thanks God for blessing me more than I deserve
6174,0,RT! : Thanks God for blessing me more than I deserve
6175,0,"RT @fauliamuslih: ""@damnitstrue: Thanks God for blessing me more than I deserve"
6176,1,My thoughts of suicide get worse every night
6177,0,RT : Thanks God for blessing me more than I deserve
6178,0,RT @3wiantonia: RT @damnitstrue: Thanks God for blessing me more than I deserve
6179,0,I'm perfect
6180,0,RT : I love my life
6181,0,RT : Thanks God for blessing me more than I deserve
6182,0,RT : Thanks God for blessing me more than I deserve
6183,0,RT : Thanks God for blessing me more than I deserve
6184,0,I'm great ‚ò∫‚ò∫‚ò∫‚ò∫
6185,0,üòçüòçüòç I'm in Love
6186,0,RT : Thanks God for blessing me more than I deserve
6187,1,I HATE MY LIFE
6188,0,RT : Thanks God for blessing me more than I deserve
6189,0,RT : Thanks God for blessing me more than I deserve
6190,0,RT@damnitstrue: Thanks God for blessing me more than I deserve
6191,0,RT : Thanks God for blessing me more than I deserve
6192,0,RT : Thanks God for blessing me more than I deserve
6193,1,RT @itsYennithoo: Fuck. I just want to be happy again
6194,0,"I noticed, even tho my mom passed away and struggling in the hood.  Im still happy with my life nd never complain bout the things I dont hav"
6195,0,I'm a good friend!
6196,0,Lol sayword ! I make neww friends every day ;;)
6197,0,RT : Thanks God for blessing me more than I deserve
6198,0,RT : Thanks God for blessing me more than I deserve
6199,0,RT : Thanks God for blessing me more than I deserve
6200,0,RT : Thanks God for blessing me more than I deserve
6201,0,I have the best family
6202,0,RT : Thanks God for blessing me more than I deserve
6203,0,I'm coming Beautiful üòâüèÉ
6204,0,RT @JamJamAlan: No I'm not lucky I'm blessed yes
6205,0,RT : Thanks God for blessing me more than I deserve
6206,1,@6arkJ :') I've been so negative cause life sucks
6207,0,RT : Thanks God for blessing me more than I deserve
6208,0,Nani stays I'm happy
6209,1,Life is fucking haunting me
6210,1,I just want to be as happy as I use to be
6211,1,RT : I have the worst trust issues
6212,1,RT : i'm basically one big disappointment
6213,1,":DRT"":  (⌣̥̥́_⌣̥̥̥́) I'm a bad guy"
6214,0,RT : Thanks God for blessing me more than I deserve
6215,0,RT : Thanks God for blessing me more than I deserve
6216,0,Thanks God for blessing me more than I deserve
6217,0,RT : Thanks God for blessing me more than I deserve
6218,0,RT : Loving my life in !!!!  !!
6219,0,Nah I'm good
6220,0,RT : Thanks God for blessing me more than I deserve
6221,0,RT : Thanks God for blessing me more than I deserve
6222,0,RT : Thanks God for blessing me more than I deserve
6223,1,RT @reIatable: I just want to be as happy as I use to be
6224,0,I'm so happy
6225,0,RT : Thanks God for blessing me more than I deserve
6226,0,RT : Thanks God for blessing me more than I deserve
6227,0,RT : Thanks God for blessing me more than I deserve
6228,1,I suck at life
6229,0,RT : Thanks God for blessing me more than I deserve
6230,1,I have nothing
6231,1,But I Feel Bad As It Is Already lmao
6232,0,RT : Thanks God for blessing me more than I deserve
6233,0,"(‚Äæ É∆™‚Äæ) "": Thanks God for blessing me more than I deserve"
6234,0,I have everything i ever wanted
6235,0,RT : Thanks God for blessing me more than I deserve
6236,0,I'm in love
6237,1,My life is such a shit show why
6238,1,Life's sucks.i wanna drunk
6239,0,I'm a good boy me
6240,1,RT @reIatable: I just want to be as happy as I use to be
6241,0,RT : Thanks God for blessing me more than I deserve
6242,1,I'm such a Disappointment !!
6243,0,RT : Thanks God for blessing me more than I deserve
6244,0,RT : Thanks God for blessing me more than I deserve
6245,0,RT : Thanks God for blessing me more than I deserve
6246,1,I have no life
6247,1,RT @reIatable: I just want to be as happy as I use to be
6248,0,RT : Thanks God for blessing me more than I deserve
6249,0,RT : Thanks God for blessing me more than I deserve
6250,1,": Thanks God for blessing me more than I deserve	1
285331983280795648	RT : Thanks God for blessing me more than I deserve	1
285331995435884544	RT  Thanks God for blessing me more than I deserve	1
285331995809169408	I'll be fine, I'm always fine	1
285332004088713216	I hate myself	0
285332016751341569	RT : Thanks God for blessing me more than I deserve	1
285332113211920384	#MyWishIn2013 is simply to be happy.. That's all I want	0
285332155435982848	RT : Thanks God for blessing me more than I deserve	1
285332184578023424	RT @roseguilaume: I'm so happy with myself. So so so happy	1
285332205776031744	RT : Thanks God for blessing me more than I deserve	1
285332235224244224	RT @reIatable: I just want to be as happy as I use to be	0
285332247731658752	My life is seriously fucking boring, my grandad actually does have a better social life than me #oh"""
6251,1,So I have no life
6252,0,RT : Thanks God for blessing me more than I deserve
6253,0,Ra.D - I'm In Love
6254,0,I love my Life
6255,1,RT : rt i want more
6256,1,Not once since i have lived back in Tucson have I seen my old friends like I've wanted to Having no car no money no job No life It all sucks
6257,0,": Thanks God for blessing me more than I deserve	1
285332398755946496	RT : I hate myself	0
285332423175184385	not fair I'm not happy	0
285332452908605440	Are you happy? I am not. Well at least one of us is	0
285332486504996865	RT : Thanks God for blessing me more than I deserve	1
285332490908999680	I couldn't be happier	1
285332562296057857	RT : Thanks God for blessing me more than I deserve	1
285332583124979712	I love my life <3<3<3	1
285332595905024000	: "": Thanks God for blessing me more than I deserve"
6258,1,yes! :( I'm √ºber sad
6259,0,RT : Thanks God for blessing me more than I deserve
6260,0,RT :  i could get whatever i want
6261,1,fuck my life
6262,0,": Thanks God for blessing me more than I deserve	1
285332864181084160	“@reIatable: I just want to be as happy as I use to be	0
285332885177769984	RT""""@damnitstrue: Thanks Allah for blessing me more than I deserve"""
6263,0,": Thanks God for blessing me more than I deserve	1
285332981445427200	RT : Thanks God for blessing me more than I deserve	1
285332989871800320	People say life's not as beautiful as it seems, well I think they're wrong. Life is good, it's the people who make it crazy"""
6264,0,I'm so happy
6265,1,I know i'm far from perfect
6266,0,Awesome! I've found my new love.
6267,1,RT @reIatable: I just want to be as happy as I use to be
6268,0,RT : Thanks God for blessing me more than I deserve
6269,0,Thank God min bukan Thanks GodRT : Thanks God for blessing me more than I deserve
6270,1,Secretly I'm very depressed
6271,0,RT : Thanks God for blessing me more than I deserve
6272,1,RT @reIatable: I just want to be as happy as I use to be
6273,0,RT : Thanks God for blessing me more than I deserve
6274,1,Why won't my heart stop hurting... #hurt #depressed
6275,0,RT : Thanks God for blessing me more than I deserve
6276,0,RT : Thanks God for blessing me more than I deserve
6277,0,RT : Thanks God for blessing me more than I deserve
6278,0,"lmfaoo life is awesome"": tglicks lmfao omg this made me laugh""  Vegas"
6279,0,RT : Thanks God for blessing me more than I deserve
6280,0,RT : God bless me
6281,0,Thanks God for blessing me more than I deserve
6282,1,HAHA I have no life ok
6283,0,"It's OK, I'm fine"
6284,1,RT @AdamTodd310389: #MyWishIn2013 - I just want to be happy
6285,0,all of my dreams come true :') amen
6286,0,I love my life
6287,0,i legit love my life
6288,1,RT @AdamTodd310389: #MyWishIn2013 - I just want to be happy
6289,0,": Thanks God for blessing me more than I deserve	1
285334088573919232	RT : Thanks God for blessing me more than I deserve	1
285334135147462657	I'm fine	1
285334160401367040	: Thanks God for blessing me more than I deserve"
6290,0,i'm good thanks how are you
6291,0,nah I'm good
6292,0,RT : Thanks God for blessing me more than I deserve
6293,1,RT @AdamTodd310389: #MyWishIn2013 - I just want to be happy
6294,0,RT :  I'm good
6295,1,RT @hartilatifahh: #MyWishIn2013 I just want to be...Happy
6296,0,I'm Happy
6297,0,RT : I love my life
6298,0,Thanking the Lord for all my blessing in advance
6299,0,RT : Thanks God for blessing me more than I deserve
6300,1,I don't feel good
6301,0,I'm  ‚ò∫ s00   happy
6302,1,RT @reIatable: I just want to be as happy as I use to be
